time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
558.9,USER_49,NewMedia8,29403,8999,2957,3701,1237,2554,2053,13230,64134,0.509696577181208
559.9,USER_49,NewMedia8,649830,10216,49335,7827,9225,4035,4598,88548,823614,0.4734779333333334
561.0,USER_49,NewMedia8,38908,6994,1806,1351,1124,383,219,8684,59469,0.5169090540540541
561.9,USER_49,NewMedia8,42527,16932,4595,3159,2989,1528,1114,21328,94172,0.6857406711409396
562.9,USER_49,NewMedia8,5285,9114,3207,2155,2740,1268,382,7840,31991,0.6409267114093959
563.9,USER_49,NewMedia8,103453,777,985,1330,454,298,150,3657,111104,0.6707410666666667
564.9,USER_49,NewMedia8,11915,3862,3607,2328,1403,771,445,4614,28945,0.6248251006711409
565.9,USER_49,NewMedia8,257429,15967,34147,4864,4407,4305,2228,40542,363889,0.5496042953020134
566.9,USER_49,NewMedia8,5161,2877,5489,6496,1750,1096,355,14358,37582,0.5316460666666668
568.0,USER_49,NewMedia8,3164,4268,3655,771,3308,1295,621,1604,18686,0.5677302702702702
569.0,USER_49,NewMedia8,8692,4074,6054,895,1208,1551,468,5857,28799,0.6198553020134229
569.9,USER_49,NewMedia8,9635,3705,5482,2480,2460,972,1137,16789,42660,0.4078510067114094
570.9,USER_49,NewMedia8,9447,394,910,1300,1350,866,870,1166,16303,0.532595033557047
571.9,USER_49,NewMedia8,3974,2921,612,718,1850,1370,267,4622,16334,0.3782171140939597
572.9,USER_49,NewMedia8,7104,4241,3625,2723,3353,470,908,3561,25985,0.26289770270270274
573.9,USER_49,NewMedia8,660,1041,3001,1596,2889,1596,520,3422,14725,0.2665034899328859
575.0,USER_49,NewMedia8,102236,6070,1251,2353,2297,2253,479,22331,139270,0.7434315753424657
575.9,USER_49,NewMedia8,97378,607,627,535,591,318,65,1890,102011,0.5225356462585036
576.9,USER_49,NewMedia8,2382,3958,5145,505,1715,746,636,5270,20357,0.5859768456375839
577.9,USER_49,NewMedia8,116115,15437,3008,1364,694,407,174,6050,143249,0.7001812751677853
579.0,USER_49,NewMedia8,198833,4722,6888,5847,3337,3091,879,52960,276557,0.47478476510067114
579.9,USER_49,NewMedia8,1290232,3344,2697,5911,2565,1223,672,31142,1337786,0.4914391275167786
580.9,USER_49,NewMedia8,6441,3325,1101,748,1570,680,332,4848,19045,0.43456527027027025
581.9,USER_49,NewMedia8,39497,1020,825,2373,3228,1272,809,22421,71445,0.5552232214765102
582.9,USER_49,NewMedia8,4612,4458,1965,707,2238,910,533,9266,24689,0.47357722972972977
583.9,USER_49,NewMedia8,3453,3411,1660,815,2035,3115,935,4142,19566,0.53003
585.0,USER_49,NewMedia8,6870,826,4451,2414,1319,1902,577,6037,24396,0.49611912751677856
586.0,USER_49,NewMedia8,12647,1435,1291,1648,2865,3035,448,7800,31169,0.5973181879194632
586.9,USER_49,NewMedia8,24450,4565,3174,1178,1963,2078,705,15280,53393,0.45702208053691273
587.9,USER_49,NewMedia8,131668,13213,4900,3951,1910,575,477,8032,164726,0.32337579999999994
588.9,USER_49,NewMedia8,15176,16764,5457,3398,1654,1277,1127,30968,75821,0.2993999319727891
589.9,USER_49,NewMedia8,1773320,75017,20556,19143,13169,6534,4203,199838,2111780,0.40869288590604025
590.9,USER_49,NewMedia8,1284,3271,4298,1449,1277,582,562,5004,17727,0.5196474496644296
591.9,USER_49,NewMedia8,38005,12720,14448,13932,19579,12907,1873,100385,213849,0.6950714765100672
593.0,USER_49,NewMedia8,178118,32480,34261,18778,4970,6921,2607,78548,356683,0.32598597315436245
593.9,USER_49,NewMedia8,929,921,1857,1809,883,2644,694,7614,17351,0.509605033557047
594.9,USER_49,NewMedia8,2023,4207,1819,777,850,1148,385,5728,16937,0.3505160666666667
595.9,USER_49,NewMedia8,106832,2043,2101,3368,1729,741,456,35911,153181,0.5490689261744965
597.0,USER_49,NewMedia8,8178,4477,2525,2165,3076,801,787,8495,30504,0.32193013422818795
597.9,USER_49,NewMedia8,12127,3050,2719,2415,992,852,286,3245,25686,0.3491598666666667
598.9,USER_49,NewMedia8,30175,1782,4381,810,4103,1238,514,14333,57336,0.38212637583892617
599.9,USER_49,NewMedia8,116022,4482,3805,2190,2258,677,768,18829,149031,0.3899316891891892
601.0,USER_49,NewMedia8,105573,3348,1171,383,320,197,170,7363,118525,0.7022914765100671
601.9,USER_49,NewMedia8,19478,10234,1866,6717,1646,1175,1509,23468,66093,0.355651
602.9,USER_49,NewMedia8,1260,2583,602,2763,1239,943,575,5773,15738,0.29696897959183677
604.0,USER_49,NewMedia8,109609,1477,1204,3495,1888,3207,354,9505,130739,0.5696987919463087
604.9,USER_49,NewMedia8,76366,2771,644,407,304,146,89,13571,94298,0.3683895302013423
605.9,USER_49,NewMedia8,8161,5154,8631,4323,3576,2046,498,27456,59845,0.36196671140939596
606.9,USER_49,NewMedia8,7777,4392,2881,4600,2405,1390,737,2889,27071,0.5959114093959732
607.9,USER_49,NewMedia8,2904,668,2427,1741,1975,915,1137,5588,17355,0.5624848322147651
608.9,USER_49,NewMedia8,89564,950,1580,542,392,169,133,3701,97031,0.5068529333333334
609.9,USER_49,NewMedia8,10872,8643,2251,1010,2172,958,1082,6112,33100,0.6718422147651006
611.0,USER_49,NewMedia8,5336,5614,3787,1867,1362,764,794,10167,29691,0.3210058783783784
611.9,USER_49,NewMedia8,13391,3351,3020,781,1128,604,260,5537,28072,0.6013677333333334
612.9,USER_49,NewMedia8,2514,6195,7301,1374,1061,325,446,1960,21176,0.3097645637583893
613.9,USER_49,NewMedia8,1597,8090,3439,1423,1155,3453,957,4196,24310,0.3273529530201342
614.9,USER_49,NewMedia8,1610,996,406,1567,1937,1846,504,4287,13153,0.49038082191780813
615.9,USER_49,NewMedia8,5820,4044,2866,2835,3015,1044,454,8205,28283,0.47079793333333336
617.0,USER_49,NewMedia8,94642,108,443,459,679,542,109,1784,98766,0.608800067114094
618.0,USER_49,NewMedia8,3459,2641,811,1872,2145,676,526,6936,19066,0.6760681081081081
618.9,USER_49,NewMedia8,5739,114,745,1152,1072,865,130,2793,12610,0.3616569333333333
619.9,USER_49,NewMedia8,467,1635,3327,667,1727,770,385,2384,11362,0.49601358108108107
620.9,USER_49,NewMedia8,4351,2128,3222,1936,1010,936,675,15895,30153,0.5030620945945946
622.0,USER_49,NewMedia8,83426,47152,28272,12660,7407,7327,4274,24682,215200,0.40927684563758393
622.9,USER_49,NewMedia8,11822,6766,2639,2202,1338,2155,999,2662,30583,0.3708636912751678
623.9,USER_49,NewMedia8,7847,2242,1024,1055,1888,2096,387,2568,19107,0.6556375167785234
624.9,USER_49,NewMedia8,8827,2712,2774,1530,1578,1095,366,8350,27232,0.6899158389261745
625.9,USER_49,NewMedia8,2630,2899,3313,2672,814,556,1010,7070,20964,0.6730894666666668
626.9,USER_49,NewMedia8,4131,1133,1751,1478,3336,1753,924,6386,20892,0.5849561224489795
627.9,USER_49,NewMedia8,75798,1379,88,182,481,153,153,13775,92009,0.6896987162162163
629.0,USER_49,NewMedia8,6316,1806,1226,1649,1082,753,679,5910,19421,0.49337578231292517
629.9,USER_49,NewMedia8,3427,3634,3206,1520,1433,864,205,2772,17061,0.34746557046979865
630.9,USER_49,NewMedia8,761,1881,1237,1606,2343,787,356,4588,13559,0.5038661744966443
631.9,USER_49,NewMedia8,1100043,36526,58338,19208,13843,4668,2998,53728,1289352,0.6143973154362415
633.0,USER_49,NewMedia8,4493,7117,7161,2040,3436,1066,1532,7026,33871,0.6925409395973154
633.9,USER_49,NewMedia8,12129,3798,1740,1779,2100,1023,1269,10973,34811,0.3769230201342282
634.9,USER_49,NewMedia8,2102,4352,718,2359,1845,691,596,5340,18003,0.5303065771812081
636.0,USER_49,NewMedia8,26211,774,1090,1122,400,261,93,7644,37595,0.5679731333333334
636.9,USER_49,NewMedia8,26607,1479,1488,2426,1649,1334,1988,4944,41915,0.3679387248322148
637.9,USER_49,NewMedia8,362678,58012,6377,6919,9729,12853,12638,21843,491049,0.5441639597315435
638.9,USER_49,NewMedia8,2837,633,2188,952,2012,1429,473,11246,21770,0.5743883783783783
640.0,USER_49,NewMedia8,11316,1155,2385,2797,3445,594,1024,21884,44600,0.5167597315436242
640.9,USER_49,NewMedia8,239669,2805,3036,2389,2702,1886,257,11331,264075,0.5103970469798658
641.9,USER_49,NewMedia8,88329,5914,3664,2630,2888,1388,1000,38407,144220,0.394912027027027
642.9,USER_49,NewMedia8,100219,5027,2900,5667,1724,910,502,15139,132088,0.36197371621621616
643.9,USER_49,NewMedia8,547730,5919,6556,9169,10431,3941,3560,45703,633009,0.3951814864864865
644.9,USER_49,NewMedia8,308507,1308,1999,595,826,529,271,23168,337203,0.3493802684563758
645.9,USER_49,NewMedia8,31912,1800,5137,2168,1151,3668,571,10382,56789,0.3129301351351351
647.0,USER_49,NewMedia8,19364,2674,1051,2165,874,2103,758,8231,37220,0.37396308724832217
647.9,USER_49,NewMedia8,3224,1028,2224,1962,1551,888,378,3741,14996,0.39242093959731544
649.0,USER_49,NewMedia8,6213,783,2692,3207,1787,1620,354,7925,24581,0.6563992617449665
649.9,USER_49,NewMedia8,185040,16609,17082,20134,15723,7510,2133,78746,342977,0.5782125503355705
650.9,USER_49,NewMedia8,12891,6990,849,3103,1712,905,565,6577,33592,0.5063151677852349
651.9,USER_49,NewMedia8,5273,5228,3992,2296,1648,1969,767,7168,28341,0.45683147651006706
652.9,USER_49,NewMedia8,9436,5044,216,595,6236,854,756,2334,25471,0.31339693333333335
654.0,USER_49,NewMedia8,1918,1824,4442,1437,1727,842,952,12795,25937,0.5726647972972974
654.9,USER_49,NewMedia8,6447,3181,1459,1738,2159,949,777,8941,25651,0.5095673825503355
655.9,USER_49,NewMedia8,12540,3807,15578,16173,7394,12199,4205,30120,102016,0.6663540268456375
656.9,USER_49,NewMedia8,5883,6287,5567,1867,2547,2900,1137,12732,38920,0.6798850666666667
657.9,USER_49,NewMedia8,11513,14768,2041,1335,2212,1431,925,7186,41411,0.4842391216216217
658.9,USER_49,NewMedia8,6733,4668,2718,4448,2186,1379,781,4366,27279,0.32964926174496645
659.9,USER_49,NewMedia8,17162,3767,2603,3693,2712,2355,1569,5941,39802,0.5176101333333333
661.0,USER_49,NewMedia8,149058,17120,22457,18031,16493,8159,2081,109640,343039,0.6629936912751677
661.9,USER_49,NewMedia8,1565,5598,631,3687,1860,1678,352,3543,18914,0.5894208724832215
662.9,USER_49,NewMedia8,105622,14276,29107,10585,19778,7502,1803,30141,218814,0.6115095973154363
663.9,USER_49,NewMedia20,2737,1194,1062,1417,2345,1676,850,4206,15487,0.4437880368098159
665.0,USER_49,NewMedia20,2073,3974,2051,1636,2873,2137,289,4783,19816,0.46857765100671145
665.9,USER_49,NewMedia20,23508,1417,13513,2660,2666,1358,480,11845,57447,0.5142041610738255
666.9,USER_49,NewMedia20,8634,1148,3035,3341,2633,1589,423,14850,35653,0.4132899333333333
667.9,USER_49,NewMedia20,496594,28893,2421,10207,3632,2768,3974,39320,587809,0.24734248322147653
668.9,USER_49,NewMedia20,398080,19210,2155,8777,10258,9459,14183,102429,564551,0.266484966442953
669.9,USER_49,NewMedia20,50171,12332,15758,9095,8715,10253,1769,11967,120060,0.375588322147651
670.9,USER_49,NewMedia20,13516,4205,354,2056,7772,2202,1730,3501,35336,0.28295422818791943
672.9,USER_49,NewMedia20,2469365,630319,543701,147220,184708,65111,18168,1366307,5424899,0.15445026845637586
673.9,USER_49,NewMedia20,1522163,53881,186013,67106,38450,34015,26268,722020,2649916,0.22269422818791948
674.9,USER_49,NewMedia20,2383219,71939,20631,15115,12814,11231,6883,140464,2662296,0.40437362416107386
675.9,USER_49,NewMedia20,190302,5895,9819,6617,7464,1981,780,41192,264050,0.370108322147651
676.9,USER_49,NewMedia20,61393,5218,1338,2699,1820,1560,755,22532,97315,0.4945515333333334
677.9,USER_49,NewMedia20,53296,15430,4751,3489,1112,1246,180,22601,102105,0.3913712751677853
679.0,USER_49,NewMedia20,31556,3735,3895,1153,1905,1433,398,9222,53297,0.4146724161073826
679.9,USER_49,NewMedia20,13576,2009,3875,1385,1689,801,706,5963,30004,0.47178362416107383
681.0,USER_49,NewMedia20,696477,10872,36874,27407,6982,4099,3465,55525,841701,0.3771241610738255
681.9,USER_49,NewMedia20,443992,2141,6792,37034,13728,3945,3581,154532,665745,0.11891486486486486
683.0,USER_49,NewMedia20,8150,3698,2138,1075,1762,1452,240,7713,26228,0.10305763513513512
683.9,USER_49,NewMedia20,57157,5402,3812,1536,1540,1419,583,33003,104452,0.49199040268456373
684.9,USER_49,NewMedia20,60648,1605,1198,5661,3670,1179,342,23816,98119,0.6556746308724832
685.9,USER_49,NewMedia20,20990,3033,2436,3822,2096,597,537,4994,38505,0.5246134228187919
686.9,USER_49,NewMedia20,1655,439,582,2312,1897,669,649,1786,9989,0.5483459459459459
687.9,USER_49,NewMedia20,8451,602,4881,1443,1548,934,666,2455,20980,0.5746747333333334
688.9,USER_49,NewMedia20,94413,1321,890,1595,500,355,219,8504,107797,0.5731916891891892
690.0,USER_49,NewMedia20,6363,1689,3869,2911,3564,1300,739,5060,25495,0.5325225503355706
690.9,USER_49,NewMedia20,2442,1317,1337,1305,686,823,315,2877,11102,0.5902956
691.9,USER_49,NewMedia20,536675,24382,7688,6298,4129,8605,2626,20894,611297,0.5993006040268456
692.9,USER_49,NewMedia20,6019,715,5967,1687,1189,2514,883,8798,27772,0.5929673825503355
693.9,USER_49,NewMedia20,20875,1279,3727,1500,2838,849,445,12787,44300,0.7556091275167784
694.9,USER_49,NewMedia20,20617,2969,3080,1689,1260,1800,894,11490,43799,0.6983963087248322
695.9,USER_49,NewMedia20,4396,6729,1324,2674,2259,1492,320,3642,22836,0.5521671428571429
697.0,USER_49,NewMedia16,102434,8715,9688,8119,7837,7326,3238,59361,206718,0.5339110106382978
697.9,USER_49,NewMedia16,10780,1669,3540,2341,1886,1336,919,23755,46226,0.5784995973154363
698.9,USER_49,NewMedia16,64683,10458,27784,20609,15646,8440,2513,52782,202915,0.46277263513513517
699.9,USER_49,NewMedia16,4355,1740,323,2044,2039,2797,1476,7077,21851,0.5571252666666667
700.9,USER_49,NewMedia16,6926,291,527,1400,1388,2152,1063,3034,16781,0.5366328859060402
701.9,USER_49,NewMedia16,167831,4209,7518,3593,2998,1140,954,52424,240667,0.40639006756756757
702.9,USER_49,NewMedia16,647406,7530,27599,18782,5722,1647,3161,16484,728331,0.4240409395973154
703.9,USER_49,NewMedia16,5455,2010,1817,1555,1167,1047,1475,3220,17746,0.5179775167785236
704.9,USER_49,NewMedia16,1996,6393,6073,1752,3239,800,456,2451,23160,0.6287422818791946
705.9,USER_49,NewMedia16,4917,309,1868,1863,1471,880,770,4748,16826,0.5544776351351351
706.9,USER_49,NewMedia16,1458,1492,467,763,1399,420,224,821,7044,0.5935830666666667
708.0,USER_49,NewMedia16,7689,769,633,1711,1584,976,343,2797,16502,0.552637619047619
708.9,USER_49,NewMedia16,1230,379,2331,553,1606,1705,577,3037,11418,0.4805912080536913
709.9,USER_49,NewMedia16,83781,760,3485,2110,535,229,248,7613,98761,0.38881624161073824
710.9,USER_49,NewMedia16,6065,2735,1515,961,1427,1326,1758,4239,20026,0.31929216216216216
711.9,USER_49,NewMedia16,5348,857,794,431,3124,1004,450,1105,13113,0.4322868456375839
713.0,USER_49,NewMedia16,4080,3209,2644,2264,2097,521,428,7197,22440,0.6798817449664429
713.9,USER_49,NewMedia16,3203,265,1496,536,1726,754,668,3156,11804,0.3732533333333333
715.0,USER_49,NewMedia16,1220,1828,260,1330,1001,996,501,4030,11166,0.08276570469798657
715.9,USER_49,NewMedia16,1157,662,343,656,2195,578,464,2309,8364,0.4540299328859061
716.9,USER_49,NewMedia18,1882,4216,525,2075,1124,1162,728,577,12289,0.45506144508670515
717.9,USER_49,NewMedia18,4738,4418,3562,1702,2043,1138,752,10660,29013,0.46403851351351344
718.9,USER_49,NewMedia18,48808,7253,1736,3782,1130,2509,580,12350,78148,0.42865194630872483
720.9,USER_49,NewMedia18,497959,50413,23407,23904,11859,22112,2866,74974,707494,0.46082114093959736
722.0,USER_49,NewMedia18,36423,71931,48389,61564,34215,30950,5039,138015,426526,0.4771293243243243
722.9,USER_49,NewMedia18,380271,87683,81365,39638,82168,43758,5883,107676,828442,0.47124275167785235
723.9,USER_49,NewMedia18,597338,25812,45891,89679,29430,19866,7067,144227,959310,0.4217024832214765
724.9,USER_49,NewMedia18,1110913,24385,26509,10450,9729,4324,5931,133306,1325547,0.36793154362416103
726.0,USER_49,NewMedia18,378971,3766,3243,2519,1747,581,275,24001,415103,0.44362702702702705
726.9,USER_49,NewMedia18,70587,35249,7303,12241,11174,16509,4013,59479,216555,0.5648885810810811
727.9,USER_49,NewMedia18,12055,4931,7544,6774,2280,898,410,8571,43463,0.5941433333333334
729.0,USER_49,NewMedia18,5098,1379,1958,1656,828,1121,149,1884,14073,0.5734527516778523
729.9,USER_49,NewMedia18,7113,8549,2925,3518,2264,1298,489,20133,46289,0.5669212080536913
730.9,USER_49,NewMedia18,63214,605,296,780,254,286,172,8368,73975,0.48112886666666665
731.9,USER_49,NewMedia18,106274,498,206,299,327,139,142,1939,109824,0.6122718791946309
733.0,USER_49,NewMedia18,431756,16055,23829,14261,5604,3152,1364,21699,517720,0.44573926174496653
733.9,USER_49,NewMedia18,788,4224,795,1606,1070,815,403,671,10372,0.6627797315436241
734.9,USER_49,NewMedia18,4330,1147,274,416,653,806,323,3397,11346,0.5903494
735.9,USER_49,NewMedia18,54208,3814,3703,3096,1051,1709,463,17492,85536,0.5881117449664429
736.9,USER_49,NewMedia18,2721,5626,2439,751,2362,728,1063,5132,20822,0.48334711409395975
737.9,USER_49,NewMedia18,2234,3248,491,2050,1687,1939,1008,3186,15843,0.40048939597315436
738.9,USER_49,NewMedia18,3471,3232,3961,1529,1557,998,737,9455,24940,0.5592803378378378
740.0,USER_49,NewMedia18,25602,7149,6086,5786,1609,1483,1313,20747,69775,0.6223742953020134
740.9,USER_49,NewMedia18,762550,5178,9595,7443,2292,3882,1056,27880,819876,0.5118102702702703
741.9,USER_49,NewMedia18,511,1188,1638,292,1289,678,221,858,6675,0.28200959459459457
742.9,USER_49,NewMedia18,39622,9890,7574,1521,2310,388,470,23724,85499,0.41131891891891886
743.9,USER_49,NewMedia18,1392,4572,1230,2424,1118,775,404,1820,13735,0.517114966442953
745.0,USER_49,NewMedia18,967,1663,3033,630,1734,1209,377,5876,15489,0.4747750675675676
745.9,USER_49,NewMedia18,1020,1582,1472,1773,2860,564,210,4607,14088,0.630724899328859
747.0,USER_49,NewMedia18,157004,3993,1440,5062,1451,563,415,35623,205551,0.4423349999999999
747.9,USER_49,NewMedia18,64987,1216,5071,8230,4643,1687,372,22367,108573,0.457138322147651
748.9,USER_49,NewMedia18,2315933,36957,47943,22339,14026,11336,1921,154907,2605362,0.6837734899328859
751.0,USER_49,NewMedia18,83293,4449,1790,2085,488,447,146,8806,101504,0.38933060402684566
751.9,USER_49,NewMedia18,490506,24128,5750,38147,12447,20044,6405,285919,883346,0.5494623333333333
752.9,USER_49,NewMedia18,86008,29511,11113,8193,11534,11938,9758,76864,244919,0.3927873825503355
754.0,USER_49,NewMedia18,1783,1151,1445,1939,3515,1404,454,3825,15516,0.3757946621621622
754.9,USER_49,NewMedia18,59743,3784,1643,1479,365,127,231,16584,83956,0.37904255033557044
755.9,USER_49,NewMedia18,2734,2747,2614,834,1646,2584,1767,4814,19740,0.4260348666666666
756.9,USER_49,NewMedia18,78602,11488,7529,2476,3661,4272,614,19528,128170,0.48284449664429535
758.0,USER_49,NewMedia18,132677,735,2084,584,1521,2096,372,10315,150384,0.48989812080536904
758.9,USER_49,NewMedia18,51508,3352,918,2679,1019,276,367,18051,78170,0.5659012
759.9,USER_49,NewMedia18,12770,1579,1646,2967,2196,805,297,8692,30952,0.5473234899328858
761.0,USER_49,NewMedia18,1417,4511,1356,797,664,504,158,2122,11529,0.5439691946308726
761.9,USER_49,NewMedia18,1004,224,6481,867,862,962,223,4447,15070,0.5317311333333333
762.9,USER_49,NewMedia18,1022,1931,2773,1393,1032,489,541,3380,12561,0.5228927516778522
763.9,USER_49,NewMedia18,9222,6594,570,2279,2038,438,422,5566,27129,0.5073863513513512
764.9,USER_49,NewMedia18,6961,889,3914,5276,2155,786,567,2514,23062,0.484896891891892
765.9,USER_49,NewMedia18,2623,472,834,1112,529,503,322,2566,8961,0.44268726666666663
766.9,USER_49,NewMedia18,972,1139,1968,1129,1020,330,239,828,7625,0.5106597297297297
767.9,USER_49,NewMedia18,7920,1179,1456,1269,1711,249,507,2401,16692,0.6591611409395973
769.0,USER_49,NewMedia18,1274,1618,1131,1006,1095,309,219,4937,11589,0.6568210666666666
769.9,USER_49,NewMedia18,2750,2066,793,534,1652,419,165,7001,15380,0.5467736912751677
770.9,USER_49,NewMedia18,5635,1721,194,1654,603,436,377,5271,15891,0.3944820805369128
771.9,USER_49,NewMedia18,35240,1227,597,1329,1432,505,531,19777,60638,0.4025003378378378
772.9,USER_49,NewMedia18,117491,4671,3667,1316,1431,621,73,21194,150464,0.37943746666666667
773.9,USER_49,NewMedia18,874828,4014,15493,7889,5194,5500,8262,250372,1171552,0.41843020134228187
774.9,USER_49,NewMedia18,524899,13661,22187,12907,8671,6980,7918,22755,619978,0.8485660810810811
776.0,USER_49,NewMedia18,9374,2030,1712,2945,2814,935,1010,8521,29341,0.46054773333333343
777.0,USER_49,NewMedia18,29865,4761,4911,1375,1027,1441,639,14278,58297,0.3885532214765101
777.9,USER_49,NewMedia18,4445,2148,2208,1055,686,876,313,3293,15024,0.3410155704697987
779.0,USER_49,NewMedia18,9524,2771,1001,1024,809,200,230,4965,20524,0.4355665771812081
779.9,USER_49,NewMedia18,4170,1083,3174,630,1494,1664,646,3186,16047,0.35743059999999993
780.9,USER_49,NewMedia18,28844,1051,1453,2495,1540,384,449,10574,46790,0.564858445945946
781.9,USER_49,NewMedia18,71323,13901,9968,5000,3692,840,700,54117,159541,0.5503308053691275
782.9,USER_49,NewMedia18,2822,745,1596,680,1692,1203,413,1992,11143,0.5596583333333333
783.9,USER_49,NewMedia18,96612,4890,859,1306,657,314,100,12909,117647,0.5494339597315436
784.9,USER_49,NewMedia18,274488,2547,2072,1104,545,429,343,5758,287286,0.5338433557046979
785.9,USER_49,NewMedia18,1834575,126443,151089,818975,285204,91521,106803,370570,3785180,0.4951479333333333
787.0,USER_49,NewMedia18,1074398,68020,9201,22148,4808,5469,5602,114519,1304165,0.4648276351351351
787.9,USER_49,NewMedia18,180117,7156,7346,3239,6627,4963,2823,17230,229501,0.43251087248322145
788.9,USER_49,NewMedia18,152066,6603,6683,6441,1908,3811,1082,44726,223320,0.4330155704697987
789.9,USER_49,NewMedia18,946294,101972,8047,17680,12906,7045,5600,94244,1193788,0.5642531333333333
790.9,USER_49,NewMedia18,357380,23631,6920,14521,9184,6649,2908,54986,476179,0.512623355704698
791.9,USER_49,NewMedia18,37479,1425,1188,2150,2445,1027,837,9986,56537,0.42618445945945943
793.0,USER_49,NewMedia18,4136,2667,633,665,387,1098,1152,6533,17271,0.4211591891891892
794.0,USER_49,NewMedia18,16160,2559,439,1798,1715,937,172,7206,30986,0.44264540540540553
794.9,USER_49,NewMedia18,6195,994,586,1372,799,478,234,3096,13754,0.469591768707483
795.9,USER_49,NewMedia18,7495,2211,1560,1226,1484,954,398,4604,19932,0.4303880405405406
796.9,USER_49,NewMedia18,2034981,30377,22415,36429,22974,10755,1827,65670,2225428,0.43676233333333336
797.9,USER_49,NewMedia18,13658,266,2032,2893,2527,557,637,3111,25681,0.3679173825503356
798.9,USER_49,NewMedia18,5137,939,2162,1418,844,1514,435,4663,17112,0.4039612837837838
799.9,USER_49,NewMedia18,94502,27848,16412,13522,7588,2869,2243,21782,186766,0.4090203333333333
801.0,USER_49,NewMedia18,7180,718,1935,655,2747,820,314,2888,17257,0.36793832214765104
801.9,USER_49,NewMedia18,3275,4090,3295,1864,1113,993,250,2362,17242,0.3638396621621622
802.9,USER_49,NewMedia18,5380,500,2488,3166,1663,681,187,6671,20736,0.5018439597315437
803.9,USER_49,NewMedia18,9486,9899,3493,5775,2349,960,446,7696,40104,0.5327782666666667
804.9,USER_49,NewMedia18,70173,2189,1443,889,697,437,122,24156,100106,1.006004697986577
805.9,USER_49,NewMedia18,652,1577,758,1923,886,515,307,2833,9451,0.7768903355704698
806.9,USER_49,NewMedia18,446,1404,517,809,1050,552,300,4785,9863,0.7628865333333333
808.0,USER_49,NewMedia18,3757,1615,781,436,1265,376,320,7802,16352,0.39562551724137934
808.9,USER_49,NewMedia18,29012,4355,2681,1409,656,890,717,21324,61044,0.5593930201342282
809.9,USER_49,NewMedia18,84926,3986,1391,665,1447,1713,562,12033,106723,0.23784174496644295
810.9,USER_49,NewMedia18,188962,2135,7984,3812,1785,597,453,41601,247329,0.4422138255033557
812.0,USER_49,NewMedia18,145578,6080,32099,27466,8176,9966,3109,98432,330906,0.48542818791946307
812.9,USER_49,NewMedia18,98729,2405,1691,843,899,510,733,15105,120915,0.5253223489932887
813.9,USER_49,NewMedia18,371840,203,7354,6240,3982,7108,1292,33584,431603,0.5188946
814.9,USER_49,NewMedia18,272103,659790,716607,695056,480277,189053,82469,1038199,4133554,0.5937010204081633
815.9,USER_49,NewMedia18,855500,1402,2325,2160,19697,13212,6104,24079,924479,0.4352142857142857
816.9,USER_49,NewMedia18,122204,51126,69260,34550,15614,5143,3962,413627,715486,0.35233013422818793
817.9,USER_49,NewMedia18,8934,3576,5564,1829,3912,1448,405,5758,31426,0.5860043624161074
819.0,USER_49,NewMedia18,44797,1977,4394,3235,3671,981,330,6065,65450,0.567972972972973
819.9,USER_49,NewMedia18,178786,4354,1899,5964,5151,800,1345,7914,206213,0.3464353020134228
820.9,USER_49,NewMedia18,93097,6603,6487,4121,3163,3523,681,17608,135283,0.5573535333333333
821.9,USER_49,NewMedia18,584172,7004,14703,5295,5133,4351,2056,43303,666017,0.4887514765100671
822.9,USER_49,NewMedia18,92891,1238,482,970,804,601,414,2225,99625,0.335673288590604
823.9,USER_49,NewMedia18,790049,15784,16293,8045,14854,8788,6058,631272,1491143,0.5396546666666666
824.9,USER_49,NewMedia18,114219,22214,4903,10617,6714,9653,2618,30851,201789,0.41254422818791947
825.9,USER_49,NewMedia18,547863,24834,29581,57927,22266,16208,3981,165989,868649,0.49053724832214757
826.9,USER_49,NewMedia18,204468,3089,4050,5944,3463,2340,1230,6325,230909,0.5777486486486487
827.9,USER_49,NewMedia21,10717,4219,3096,968,2239,2438,400,5209,29286,0.44207990825688076
828.9,USER_49,NewMedia21,1601037,108118,115536,72896,20278,15009,3551,900164,2836589,0.43366000000000005
830.0,USER_49,NewMedia21,470540,11097,15792,13067,9881,10523,2882,104192,637974,0.4783036912751677
830.9,USER_49,NewMedia21,6500,3214,956,600,1759,1866,1623,2768,19286,0.4915287333333333
831.9,USER_49,NewMedia21,205045,3073,2075,570,2913,2014,1141,10536,227367,0.5113376351351352
832.9,USER_49,NewMedia21,6799,1048,1336,2257,3843,2427,3118,5182,26010,0.4981036241610739
833.9,USER_49,NewMedia21,146912,16966,9736,2509,7957,1498,825,25686,212089,0.46266799999999997
834.9,USER_49,NewMedia21,9998,2434,8967,2336,2373,1593,486,8562,36749,0.26317221476510066
835.9,USER_49,NewMedia21,10809,1445,1278,2137,1308,1569,1555,8080,28181,0.12816214765100672
837.0,USER_49,NewMedia21,12407,2949,1008,2098,993,569,548,3770,24342,0.2787226174496644
837.9,USER_49,NewMedia21,6849,2577,3890,1042,2843,1443,476,1877,20997,0.24928167785234898
